,Unnamed: 0,Player1,Player2,Round,Result,FSP.1,FSW.1,SSP.1,SSW.1,FSP.2,FSW.2,SSP.2,SSW.2,bucketize_FSP.1,scaling_FSP.1,Scaling_FSW.1,scaling_SSP.1,bucketize_SSP.1,Scaling_SSW.1,Scaling_FSP.2,Serve_Efficiency_Player1,serve_effectiveness,Serve_Difference,ServeEfficiencyDiff,Serve_Average.1,Serve_Effectiveness,Serve_Efficiency_Difference,Serve_Preference,ServeEffectivenessRatio,"GROUPBY_['Player1', 'Player2', 'Round']_mean_Serve_Effectiveness","GROUPBY_['Player1', 'Player2', 'Round']_mean_Serve_Efficiency_Player1","GROUPBY_['Player1', 'Player2', 'Round']_mean_FSP.1","GROUPBY_['Player1', 'Player2']_mean_Round"
575,575,Andreas Haider-Maurer,Mikhail Kukushkin,1,0,60,45,40,17,57,42,43,29,Medium,0.6,45.0,0.4,medium,0.17,0.57,0.75,1.6470588235294117,0.05263157894736842,0.07142857142857142,50.0,0.75,-0.8970588235294117,1.6470588235294117,1.0,0.75,0.75,60.0,1.0
576,576,Roberto Bautista Agut,David Ferrer,1,0,62,42,38,20,59,48,41,29,Medium,0.62,42.0,0.38,medium,0.2,0.59,0.6774193548387096,1.1,0.05084745762711865,-0.125,50.0,0.6774193548387096,-0.42258064516129046,1.1,1.0,0.6774193548387096,0.6774193548387096,62.0,1.0
577,577,Roger Federer,Carlos Berlocq,1,1,52,27,48,22,84,36,16,2,Medium,0.52,27.0,0.48,medium,0.22,0.84,0.5192307692307693,0.22727272727272727,-0.38095238095238093,-0.25,50.0,0.5192307692307693,0.291958041958042,0.22727272727272727,1.0,0.5192307692307693,0.5192307692307693,52.0,1.0
578,578,Adrian Mannarino,Sam Querrey,1,1,55,68,45,41,58,77,42,34,Medium,0.55,68.0,0.45,medium,0.41,0.58,1.2363636363636363,0.6585365853658537,-0.05172413793103448,-0.11688311688311688,50.0,1.2363636363636363,0.5778270509977826,0.6585365853658537,1.0,1.2363636363636363,1.2363636363636363,55.0,1.0
579,579,Tommy Robredo,Frank Dancevic,1,1,64,39,36,12,65,34,35,10,Medium,0.64,39.0,0.36,medium,0.12,0.65,0.609375,2.25,-0.015384615384615385,0.14705882352941177,50.0,0.609375,-1.640625,2.25,1.0,0.609375,0.609375,64.0,1.0
580,580,Bernard Tomic,Daniel Evans,1,0,62,47,38,23,56,43,44,27,Medium,0.62,47.0,0.38,medium,0.23,0.56,0.7580645161290323,1.0434782608695652,0.10714285714285714,0.09302325581395349,50.0,0.7580645161290323,-0.28541374474053294,1.0434782608695652,1.0,0.7580645161290323,0.7580645161290323,62.0,1.0
581,581,John Isner,Gael Monfils,1,1,70,71,30,21,83,74,17,11,High,0.7,71.0,0.3,low,0.21,0.83,1.0142857142857142,2.380952380952381,-0.1566265060240964,-0.04054054054054054,50.0,1.0142857142857142,-1.3666666666666667,2.380952380952381,1.0,1.0142857142857142,1.0142857142857142,70.0,1.0
582,582,Edouard Roger-Vasselin,Philipp Kohlschreiber,1,0,61,48,39,25,58,44,42,26,Medium,0.61,48.0,0.39,medium,0.25,0.58,0.7868852459016393,0.92,0.05172413793103448,0.09090909090909091,50.0,0.7868852459016393,-0.1331147540983607,0.92,1.0,0.7868852459016393,0.7868852459016393,61.0,1.0
583,583,Ivan Dodig,Nikolay Davydenko,1,1,66,45,34,14,51,25,49,18,Medium,0.66,45.0,0.34,medium,0.14,0.51,0.6818181818181818,2.2142857142857144,0.29411764705882354,0.8,50.0,0.6818181818181818,-1.5324675324675328,2.2142857142857144,1.0,0.6818181818181818,0.6818181818181818,66.0,1.0
584,584,Rogerio Dutra Silva,Rafael Nadal,1,0,58,21,42,12,69,30,31,11,Medium,0.58,21.0,0.42,medium,0.12,0.69,0.3620689655172414,0.75,-0.15942028985507245,-0.3,50.0,0.3620689655172414,-0.3879310344827586,0.75,1.0,0.3620689655172414,0.3620689655172414,58.0,1.0
585,585,Novak Djokovic,Benjamin Becker,1,1,74,48,26,11,59,33,41,19,High,0.74,48.0,0.26,low,0.11,0.59,0.6486486486486487,3.3636363636363638,0.2542372881355932,0.45454545454545453,50.0,0.6486486486486487,-2.714987714987715,3.3636363636363638,1.0,0.6486486486486487,0.6486486486486487,74.0,1.0
586,586,Jarkko Nieminen,Joao Sousa,1,0,64,65,36,25,63,66,37,23,Medium,0.64,65.0,0.36,medium,0.25,0.63,1.015625,1.6,0.015873015873015872,-0.015151515151515152,50.0,1.015625,-0.5843750000000001,1.6,1.0,1.015625,1.015625,64.0,1.0
587,587,Alex Bogomolov Jr.,Tim Smyczek,1,0,69,87,31,30,63,73,37,26,High,0.69,87.0,0.31,low,0.3,0.63,1.2608695652173914,1.9,0.09523809523809523,0.1917808219178082,50.0,1.2608695652173914,-0.6391304347826086,1.9,1.0,1.2608695652173914,1.2608695652173914,69.0,1.0
588,588,Marcel Granollers,Rajeev Ram,1,1,62,63,38,28,66,66,34,22,Medium,0.62,63.0,0.38,medium,0.28,0.66,1.0161290322580645,1.25,-0.06060606060606061,-0.045454545454545456,50.0,1.0161290322580645,-0.2338709677419355,1.25,1.0,1.0161290322580645,1.0161290322580645,62.0,1.0
589,589,Tommy Haas,Yen-Hsun Lu,1,1,60,51,40,20,68,44,32,13,Medium,0.6,51.0,0.4,medium,0.2,0.68,0.85,1.55,-0.11764705882352941,0.1590909090909091,50.0,0.85,-0.7000000000000001,1.55,1.0,0.85,0.85,60.0,1.0
590,590,Alexandr Dolgopolov,Mikhail Youzhny,1,0,53,35,47,19,52,33,48,23,Medium,0.53,35.0,0.47,medium,0.19,0.52,0.660377358490566,0.8421052631578947,0.019230769230769232,0.06060606060606061,50.0,0.660377358490566,-0.1817279046673287,0.8421052631578947,1.0,0.660377358490566,0.660377358490566,53.0,1.0
591,591,Evgeny Donskoy,Peter Gojowczyk,1,1,55,63,45,34,55,67,45,30,Medium,0.55,63.0,0.45,medium,0.34,0.55,1.1454545454545455,0.8529411764705882,0.0,-0.05970149253731343,50.0,1.1454545454545455,0.2925133689839573,0.8529411764705882,1.0,1.1454545454545455,1.1454545454545455,55.0,1.0
592,592,Lleyton Hewitt,Juan Martin Del Potro,1,1,50,56,50,38,57,57,43,39,Medium,0.5,56.0,0.5,medium,0.38,0.57,1.12,0.47368421052631576,-0.12280701754385964,-0.017543859649122806,50.0,1.12,0.6463157894736844,0.47368421052631576,1.0,1.12,1.12,50.0,1.0
593,593,Andy Murray,Leonardo Mayer,1,1,57,41,43,35,63,40,37,16,Medium,0.57,41.0,0.43,medium,0.35,0.63,0.7192982456140351,0.17142857142857143,-0.09523809523809523,0.025,50.0,0.7192982456140351,0.5478696741854636,0.17142857142857143,1.0,0.7192982456140351,0.7192982456140351,57.0,1.0
594,594,Donald Young,Florian Mayer,1,0,62,42,38,20,57,48,43,21,Medium,0.62,42.0,0.38,medium,0.2,0.57,0.6774193548387096,1.1,0.08771929824561403,-0.125,50.0,0.6774193548387096,-0.42258064516129046,1.1,1.0,0.6774193548387096,0.6774193548387096,62.0,1.0
595,595,Andreas Seppi,Somdev Devvarman,1,1,52,48,48,27,56,41,44,24,Medium,0.52,48.0,0.48,medium,0.27,0.56,0.9230769230769231,0.7777777777777778,-0.07142857142857142,0.17073170731707318,50.0,0.9230769230769231,0.14529914529914534,0.7777777777777778,1.0,0.9230769230769231,0.9230769230769231,52.0,1.0
596,596,Tobias Kamke,Denis Istomin,1,0,46,19,54,23,46,24,54,21,Medium,0.46,19.0,0.54,medium,0.23,0.46,0.41304347826086957,-0.17391304347826086,0.0,-0.20833333333333334,50.0,0.41304347826086957,0.5869565217391304,-0.17391304347826086,1.0,0.41304347826086957,0.41304347826086957,46.0,1.0
597,597,Stanislas Wawrinka,Ivo Karlovic,1,1,60,51,40,25,63,52,37,21,Medium,0.6,51.0,0.4,medium,0.25,0.63,0.85,1.04,-0.047619047619047616,-0.019230769230769232,50.0,0.85,-0.19000000000000006,1.04,1.0,0.85,0.85,60.0,1.0
598,598,Marcos Baghdatis,Kevin Anderson,1,1,43,24,57,24,64,27,36,11,Medium,0.43,24.0,0.57,medium,0.24,0.64,0.5581395348837209,0.0,-0.328125,-0.1111111111111111,50.0,0.5581395348837209,,0.0,1.0,0.5581395348837209,0.5581395348837209,43.0,1.0
599,599,Julien Benneteau,Jeremy Chardy,1,1,58,39,42,18,57,29,43,13,Medium,0.58,39.0,0.42,medium,0.18,0.57,0.6724137931034483,1.1666666666666667,0.017543859649122806,0.3448275862068966,50.0,0.6724137931034483,-0.49425287356321845,1.1666666666666667,1.0,0.6724137931034483,0.6724137931034483,58.0,1.0
600,600,Denis Kudla,Tomas Berdych,1,0,60,49,40,26,57,49,43,28,Medium,0.6,49.0,0.4,medium,0.26,0.57,0.8166666666666667,0.8846153846153846,0.05263157894736842,0.0,50.0,0.8166666666666667,-0.06794871794871793,0.8846153846153846,1.0,0.8166666666666667,0.8166666666666667,60.0,1.0
601,601,Richard Gasquet,Dmitry Tursunov,1,1,64,42,36,21,53,46,47,24,Medium,0.64,42.0,0.36,medium,0.21,0.53,0.65625,1.0,0.20754716981132076,-0.08695652173913043,50.0,0.65625,-0.34375,1.0,1.0,0.65625,0.65625,64.0,1.0
602,602,Feliciano Lopez,Milos Raonic,1,0,59,56,41,29,67,66,33,19,Medium,0.59,56.0,0.41,medium,0.29,0.67,0.9491525423728814,0.9310344827586207,-0.11940298507462686,-0.15151515151515152,50.0,0.9491525423728814,0.018118059614260718,0.9310344827586207,1.0,0.9491525423728814,0.9491525423728814,59.0,1.0
603,603,Jack Sock,Janko Tipsarevic,1,0,46,35,54,27,56,46,44,33,Medium,0.46,35.0,0.54,medium,0.27,0.56,0.7608695652173914,0.2962962962962963,-0.17857142857142858,-0.2391304347826087,50.0,0.7608695652173914,0.4645732689210951,0.2962962962962963,1.0,0.7608695652173914,0.7608695652173914,46.0,1.0
604,604,Mikhail Kukushkin,David Ferrer,1,0,51,50,49,27,60,47,40,20,Medium,0.51,50.0,0.49,medium,0.27,0.6,0.9803921568627451,0.8518518518518519,-0.15,0.06382978723404255,50.0,0.9803921568627451,0.1285403050108932,0.8518518518518519,1.0,0.9803921568627451,0.9803921568627451,51.0,1.0
605,605,Roger Federer,Adrian Mannarino,1,1,57,36,43,15,65,27,35,9,Medium,0.57,36.0,0.43,medium,0.15,0.65,0.631578947368421,1.4,-0.12307692307692308,0.3333333333333333,50.0,0.631578947368421,-0.7684210526315789,1.4,1.0,0.631578947368421,0.631578947368421,57.0,1.0
606,606,Tommy Robredo,Daniel Evans,1,1,60,58,40,25,62,65,38,23,Medium,0.6,58.0,0.4,medium,0.25,0.62,0.9666666666666667,1.32,-0.03225806451612903,-0.1076923076923077,50.0,0.9666666666666667,-0.3533333333333334,1.32,1.0,0.9666666666666667,0.9666666666666667,60.0,1.0
607,607,John Isner,Philipp Kohlschreiber,1,0,74,72,26,14,73,73,27,20,High,0.74,72.0,0.26,low,0.14,0.73,0.972972972972973,4.142857142857143,0.0136986301369863,-0.0136986301369863,50.0,0.972972972972973,-3.1698841698841704,4.142857142857143,1.0,0.972972972972973,0.972972972972973,74.0,1.0
608,608,Ivan Dodig,Rafael Nadal,1,0,52,28,48,18,65,41,35,20,Medium,0.52,28.0,0.48,medium,0.18,0.65,0.5384615384615384,0.5555555555555556,-0.2,-0.3170731707317073,50.0,0.5384615384615384,-0.017094017094017144,0.5555555555555556,1.0,0.5384615384615384,0.5384615384615384,52.0,1.0
609,609,Novak Djokovic,Joao Sousa,1,1,68,30,32,12,59,30,41,10,High,0.68,30.0,0.32,low,0.12,0.59,0.4411764705882353,1.5,0.15254237288135594,0.0,50.0,0.4411764705882353,-1.0588235294117647,1.5,1.0,0.4411764705882353,0.4411764705882353,68.0,1.0
610,610,Tim Smyczek,Marcel Granollers,1,0,61,63,39,26,59,66,41,28,Medium,0.61,63.0,0.39,medium,0.26,0.59,1.0327868852459017,1.4230769230769231,0.03389830508474576,-0.045454545454545456,50.0,1.0327868852459017,-0.39029003783102145,1.4230769230769231,1.0,1.0327868852459017,1.0327868852459017,61.0,1.0
611,611,Tommy Haas,Mikhail Youzhny,1,0,50,37,50,22,57,43,43,21,Medium,0.5,37.0,0.5,medium,0.22,0.57,0.74,0.6818181818181818,-0.12280701754385964,-0.13953488372093023,50.0,0.74,0.05818181818181822,0.6818181818181818,1.0,0.74,0.74,50.0,2.5
612,612,Evgeny Donskoy,Lleyton Hewitt,1,0,58,55,42,17,52,49,48,37,Medium,0.58,55.0,0.42,medium,0.17,0.52,0.9482758620689655,2.235294117647059,0.11538461538461539,0.12244897959183673,50.0,0.9482758620689655,-1.2870182555780934,2.235294117647059,1.0,0.9482758620689655,0.9482758620689655,58.0,1.0
613,613,Andy Murray,Florian Mayer,1,1,51,37,49,25,62,40,38,15,Medium,0.51,37.0,0.49,medium,0.25,0.62,0.7254901960784313,0.48,-0.1774193548387097,-0.075,50.0,0.7254901960784313,0.24549019607843137,0.48,1.0,0.7254901960784313,0.7254901960784313,51.0,1.0
614,614,Andreas Seppi,Denis Istomin,1,0,61,55,39,23,65,65,35,23,Medium,0.61,55.0,0.39,medium,0.23,0.65,0.9016393442622951,1.391304347826087,-0.06153846153846154,-0.15384615384615385,50.0,0.9016393442622951,-0.48966500356379183,1.391304347826087,1.0,0.9016393442622951,0.9016393442622951,61.0,1.0
615,615,Stanislas Wawrinka,Marcos Baghdatis,1,1,52,55,48,37,47,50,53,43,Medium,0.52,55.0,0.48,medium,0.37,0.47,1.0576923076923077,0.4864864864864865,0.10638297872340426,0.1,50.0,1.0576923076923077,0.5712058212058212,0.4864864864864865,1.0,1.0576923076923077,1.0576923076923077,52.0,1.0
616,616,Julien Benneteau,Tomas Berdych,1,0,52,25,48,12,58,39,42,14,Medium,0.52,25.0,0.48,medium,0.12,0.58,0.4807692307692308,1.0833333333333333,-0.10344827586206896,-0.358974358974359,50.0,0.4807692307692308,-0.6025641025641024,1.0833333333333333,1.0,0.4807692307692308,0.4807692307692308,52.0,1.0
617,617,Richard Gasquet,Milos Raonic,1,1,59,81,41,45,56,83,44,46,Medium,0.59,81.0,0.41,medium,0.45,0.56,1.3728813559322033,0.8,0.05357142857142857,-0.024096385542168676,50.0,1.3728813559322033,0.5728813559322032,0.8,1.0,1.3728813559322033,1.3728813559322033,59.0,1.0
618,618,Janko Tipsarevic,David Ferrer,1,0,59,68,41,34,65,68,35,23,Medium,0.59,68.0,0.41,medium,0.34,0.65,1.152542372881356,1.0,-0.09230769230769231,0.0,50.0,1.152542372881356,0.15254237288135597,1.0,1.0,1.152542372881356,1.152542372881356,59.0,1.0
619,619,Roger Federer,Tommy Robredo,1,0,60,38,40,16,70,61,30,17,Medium,0.6,38.0,0.4,medium,0.16,0.7,0.6333333333333333,1.375,-0.14285714285714285,-0.3770491803278688,50.0,0.6333333333333333,-0.7416666666666667,1.375,1.0,0.6333333333333333,0.6333333333333333,60.0,1.0
620,620,Philipp Kohlschreiber,Rafael Nadal,1,0,63,58,37,26,66,54,34,26,Medium,0.63,58.0,0.37,medium,0.26,0.66,0.9206349206349206,1.2307692307692308,-0.045454545454545456,0.07407407407407407,50.0,0.9206349206349206,-0.31013431013431025,1.2307692307692308,1.0,0.9206349206349206,0.9206349206349206,63.0,1.0
621,621,Mikhail Youzhny,Lleyton Hewitt,1,1,59,55,41,29,52,48,48,37,Medium,0.59,55.0,0.41,medium,0.29,0.52,0.9322033898305084,0.896551724137931,0.1346153846153846,0.14583333333333334,50.0,0.9322033898305084,0.03565166569257738,0.896551724137931,1.0,0.9322033898305084,0.9322033898305084,59.0,1.0
622,622,Andy Murray,Denis Istomin,1,1,63,58,37,23,69,55,31,20,Medium,0.63,58.0,0.37,medium,0.23,0.69,0.9206349206349206,1.5217391304347827,-0.08695652173913043,0.05454545454545454,50.0,0.9206349206349206,-0.6011042097998621,1.5217391304347827,1.0,0.9206349206349206,0.9206349206349206,63.0,1.0
623,623,Stanislas Wawrinka,Tomas Berdych,1,1,58,55,42,27,58,51,42,19,Medium,0.58,55.0,0.42,medium,0.27,0.58,0.9482758620689655,1.037037037037037,0.0,0.0784313725490196,50.0,0.9482758620689655,-0.08876117496807145,1.037037037037037,1.0,0.9482758620689655,0.9482758620689655,58.0,1.0
624,624,Richard Gasquet,David Ferrer,1,1,59,57,41,31,63,53,37,29,Medium,0.59,57.0,0.41,medium,0.31,0.63,0.9661016949152542,0.8387096774193549,-0.06349206349206349,0.07547169811320754,50.0,0.9661016949152542,0.12739201749589935,0.8387096774193549,1.0,0.9661016949152542,0.9661016949152542,59.0,1.0
625,625,Tommy Robredo,Rafael Nadal,1,0,52,20,48,9,61,31,39,14,Medium,0.52,20.0,0.48,medium,0.09,0.61,0.38461538461538464,1.2222222222222223,-0.14754098360655737,-0.3548387096774194,50.0,0.38461538461538464,-0.8376068376068377,1.2222222222222223,1.0,0.38461538461538464,0.38461538461538464,52.0,1.0
626,626,Novak Djokovic,Mikhail Youzhny,1,1,68,49,32,19,56,29,44,23,High,0.68,49.0,0.32,low,0.19,0.56,0.7205882352941176,1.5789473684210527,0.21428571428571427,0.6896551724137931,50.0,0.7205882352941176,-0.858359133126935,1.5789473684210527,1.0,0.7205882352941176,0.7205882352941176,68.0,1.0
627,627,Andy Murray,Stanislas Wawrinka,1,0,63,37,37,22,55,37,45,20,Medium,0.63,37.0,0.37,medium,0.22,0.55,0.5873015873015873,0.6818181818181818,0.14545454545454545,0.0,50.0,0.5873015873015873,-0.09451659451659444,0.6818181818181818,1.0,0.5873015873015873,0.5873015873015873,63.0,1.0
628,628,Novak Djokovic,Stanislas Wawrinka,1,1,67,64,33,25,50,68,50,48,High,0.67,64.0,0.33,low,0.25,0.5,0.9552238805970149,1.56,0.34,-0.058823529411764705,50.0,0.9552238805970149,-0.6047761194029851,1.56,1.0,0.9552238805970149,0.9552238805970149,67.0,1.0
629,629,Richard Gasquet,Rafael Nadal,1,0,64,41,36,15,71,51,29,16,Medium,0.64,41.0,0.36,medium,0.15,0.71,0.640625,1.7333333333333334,-0.09859154929577464,-0.19607843137254902,50.0,0.640625,-1.0927083333333334,1.7333333333333334,1.0,0.640625,0.640625,64.0,1.0
630,630,Novak Djokovic,Rafael Nadal,1,0,68,40,32,16,64,51,36,24,High,0.68,40.0,0.32,low,0.16,0.64,0.5882352941176471,1.5,0.0625,-0.21568627450980393,50.0,0.5882352941176471,-0.9117647058823529,1.5,1.0,0.5882352941176471,0.5882352941176471,68.0,3.5
631,631,S Williams,V Azarenka,7,1,57,44,43,20,57,31,43,23,Medium,0.57,44.0,0.43,medium,0.2,0.57,0.7719298245614035,1.2,0.0,0.41935483870967744,50.0,0.7719298245614035,-0.4280701754385965,1.2,1.0,0.7719298245614035,0.7719298245614035,57.0,7.0
632,632,F Pennetta,V Azarenka,6,0,44,12,56,7,56,21,44,10,Medium,0.44,12.0,0.56,medium,0.07,0.56,0.2727272727272727,0.7142857142857143,-0.21428571428571427,-0.42857142857142855,50.0,0.2727272727272727,-0.4415584415584416,0.7142857142857143,1.0,0.2727272727272727,0.2727272727272727,44.0,6.0
633,633,S Williams,N Li,6,1,63,26,37,9,63,20,37,10,Medium,0.63,26.0,0.37,medium,0.09,0.63,0.4126984126984127,1.8888888888888888,0.0,0.3,50.0,0.4126984126984127,-1.4761904761904763,1.8888888888888888,1.0,0.4126984126984127,0.4126984126984127,63.0,6.0
634,634,R Vinci,F Pennetta,5,0,60,21,40,7,63,23,37,8,Medium,0.6,21.0,0.4,medium,0.07,0.63,0.35,2.0,-0.047619047619047616,-0.08695652173913043,50.0,0.35,-1.65,2.0,1.0,0.35,0.35,60.0,5.0
635,635,D Hantuchova,V Azarenka,5,0,58,14,42,5,60,20,40,9,Medium,0.58,14.0,0.42,medium,0.05,0.6,0.2413793103448276,1.8,-0.03333333333333333,-0.3,50.0,0.2413793103448276,-1.5586206896551724,1.8,1.0,0.2413793103448276,0.2413793103448276,58.0,5.0
636,636,E Makarova,N Li,5,0,60,40,40,18,68,43,32,14,Medium,0.6,40.0,0.4,medium,0.18,0.68,0.6666666666666666,1.2222222222222223,-0.11764705882352941,-0.06976744186046512,50.0,0.6666666666666666,-0.5555555555555557,1.2222222222222223,1.0,0.6666666666666666,0.6666666666666666,60.0,5.0
637,637,A Ivanovic,V Azarenka,4,0,55,26,45,18,73,40,27,7,Medium,0.55,26.0,0.45,medium,0.18,0.73,0.4727272727272727,0.4444444444444444,-0.2465753424657534,-0.35,50.0,0.4727272727272727,0.0282828282828283,0.4444444444444444,1.0,0.4727272727272727,0.4727272727272727,55.0,4.0
638,638,A Riske,D Hantuchova,4,0,69,37,31,14,60,38,40,19,High,0.69,37.0,0.31,low,0.14,0.6,0.5362318840579711,1.6428571428571428,0.15,-0.02631578947368421,50.0,0.5362318840579711,-1.1066252587991716,1.6428571428571428,1.0,0.5362318840579711,0.5362318840579711,69.0,4.0
639,639,S Halep,F Pennetta,4,0,75,22,25,8,45,23,55,16,High,0.75,22.0,0.25,low,0.08,0.45,0.29333333333333333,1.75,0.6666666666666666,-0.043478260869565216,50.0,0.29333333333333333,-1.4566666666666666,1.75,1.0,0.29333333333333333,0.29333333333333333,75.0,4.0
640,640,C Giorgi,R Vinci,4,0,54,18,46,11,54,19,46,15,Medium,0.54,18.0,0.46,medium,0.11,0.54,0.3333333333333333,0.6363636363636364,0.0,-0.05263157894736842,50.0,0.3333333333333333,-0.30303030303030304,0.6363636363636364,1.0,0.3333333333333333,0.3333333333333333,54.0,4.0
641,641,S Williams,S Stephens,4,1,62,26,38,11,66,28,34,8,Medium,0.62,26.0,0.38,medium,0.11,0.66,0.41935483870967744,1.3636363636363635,-0.06060606060606061,-0.07142857142857142,50.0,0.41935483870967744,-0.944281524926686,1.3636363636363635,1.0,0.41935483870967744,0.41935483870967744,62.0,4.0
642,642,J Jankovic,N Li,4,0,66,8,34,3,58,17,42,8,Medium,0.66,8.0,0.34,medium,0.03,0.58,0.12121212121212122,1.6666666666666667,0.13793103448275862,-0.5294117647058824,50.0,0.12121212121212122,-1.5454545454545454,1.6666666666666667,1.0,0.12121212121212122,0.12121212121212122,66.0,4.0
643,643,C Suarez Navarro,A Kerber,4,1,78,54,22,9,68,47,32,12,High,0.78,54.0,0.22,low,0.09,0.68,0.6923076923076923,5.0,0.14705882352941177,0.14893617021276595,50.0,0.6923076923076923,-4.3076923076923075,5.0,1.0,0.6923076923076923,0.6923076923076923,78.0,4.0
644,644,A Ivanovic,C McHale,3,1,60,41,40,18,64,39,36,14,Medium,0.6,41.0,0.4,medium,0.18,0.64,0.6833333333333333,1.2777777777777777,-0.0625,0.05128205128205128,50.0,0.6833333333333333,-0.5944444444444443,1.2777777777777777,1.0,0.6833333333333333,0.6833333333333333,60.0,3.0
645,645,C Wozniack,C Giorgi,3,0,62,34,38,21,63,47,37,22,Medium,0.62,34.0,0.38,medium,0.21,0.63,0.5483870967741935,0.6190476190476191,-0.015873015873015872,-0.2765957446808511,50.0,0.5483870967741935,-0.07066052227342556,0.6190476190476191,1.0,0.5483870967741935,0.5483870967741935,62.0,3.0
646,646,M Kirilenko,S Halep,3,0,54,9,46,5,81,23,19,3,Medium,0.54,9.0,0.46,medium,0.05,0.81,0.16666666666666666,0.8,-0.3333333333333333,-0.6086956521739131,50.0,0.16666666666666666,-0.6333333333333334,0.8,1.0,0.16666666666666666,0.16666666666666666,54.0,3.0
647,647,A Cornet,V Azarenka,3,0,56,44,44,21,68,48,32,17,Medium,0.56,44.0,0.44,medium,0.21,0.68,0.7857142857142857,1.0952380952380953,-0.17647058823529413,-0.08333333333333333,50.0,0.7857142857142857,-0.30952380952380965,1.0952380952380953,1.0,0.7857142857142857,0.7857142857142857,56.0,3.0
648,648,K Knapp,R Vinci,3,0,58,22,42,8,51,25,49,16,Medium,0.58,22.0,0.42,medium,0.08,0.51,0.3793103448275862,1.75,0.13725490196078433,-0.12,50.0,0.3793103448275862,-1.3706896551724137,1.75,1.0,0.3793103448275862,0.3793103448275862,58.0,3.0
649,649,P Kvitova,A Riske,3,0,52,18,48,10,70,22,30,6,Medium,0.52,18.0,0.48,medium,0.1,0.7,0.34615384615384615,0.8,-0.2571428571428571,-0.18181818181818182,50.0,0.34615384615384615,-0.4538461538461539,0.8,1.0,0.34615384615384615,0.34615384615384615,52.0,3.0
650,650,S Kuznetsova,F Pennetta,3,0,55,21,45,10,51,26,49,17,Medium,0.55,21.0,0.45,medium,0.1,0.51,0.38181818181818183,1.1,0.0784313725490196,-0.19230769230769232,50.0,0.38181818181818183,-0.7181818181818183,1.1,1.0,0.38181818181818183,0.38181818181818183,55.0,3.0
651,651,J Glushko,D Hantuchova,3,0,73,43,27,10,61,41,39,21,High,0.73,43.0,0.27,low,0.1,0.61,0.589041095890411,3.3,0.19672131147540983,0.04878048780487805,50.0,0.589041095890411,-2.7109589041095887,3.3,1.0,0.589041095890411,0.589041095890411,73.0,3.0
652,652,L Robson,N Li,3,0,52,16,48,16,65,29,35,10,Medium,0.52,16.0,0.48,medium,0.16,0.65,0.3076923076923077,0.0,-0.2,-0.4482758620689655,50.0,0.3076923076923077,,0.0,1.0,0.3076923076923077,0.3076923076923077,52.0,3.0
653,653,J Hampton,S Stephens,3,0,55,14,45,6,70,25,30,8,Medium,0.55,14.0,0.45,medium,0.06,0.7,0.2545454545454545,1.3333333333333333,-0.21428571428571427,-0.44,50.0,0.2545454545454545,-1.0787878787878786,1.3333333333333333,1.0,0.2545454545454545,0.2545454545454545,55.0,3.0
654,654,S Williams,Y Shvedova,3,1,66,28,44,7,59,14,41,12,Medium,0.66,28.0,0.44,medium,0.07,0.59,0.42424242424242425,3.0,0.11864406779661017,1.0,55.0,0.42424242424242425,-2.5757575757575757,3.0,1.0,0.42424242424242425,0.42424242424242425,66.0,3.0
655,655,A.Radwanska,A Pavlyuchenkova,3,1,75,42,25,12,53,30,47,13,High,0.75,42.0,0.25,low,0.12,0.53,0.56,2.5,0.41509433962264153,0.4,50.0,0.56,-1.94,2.5,1.0,0.56,0.56,75.0,3.0
